commodity_name,state,district,market,min_price,max_price,modal_price,date,year,month,day,day_of_week,max_price_lag1,max_price_lag7,min_price_lag1,min_price_lag7,modal_price_lag1,modal_price_lag7,max_price_7day_avg,min_price_7day_avg,modal_price_7day_avg
Cabbage,Chattisgarh,Durg,Durg,0.2406015037593984,0.2215111986217081,0.2463032763119745,2019-05-23,2019,5,23,3,0.2953482648289441,15.0,0.2556390977443609,10.0,0.3115395766888953,12.5,0.2642712708041685,0.2221067221067222,0.242734210099042
Potato,Chattisgarh,Durg,Durg,0.0902255639097744,0.12306177701206,0.1158306755581328,2019-05-23,2019,5,23,3,0.4513905980802362,25.0,0.5112781954887218,15.0,0.5121774427370253,20.0,0.2802302068750971,0.2922730422730425,0.2818314661471018
Paddy(Dhan)(Common),Gujarat,Surat,Vyra,0.2330827067669172,0.2584297317253261,0.2644244708611192,2019-05-23,2019,5,23,3,0.0393797686438592,40.0,0.0451127819548872,18.0,0.0447955929254856,30.0,0.2991133924405039,0.3132016632016633,0.3045949017697679
Soyabean,Rajasthan,Kota,Itawa,0.5112781954887218,0.4513905980802362,0.5121774427370253,2019-05-23,2019,5,23,3,0.159980310115678,7.0,0.1353383458646616,6.0,0.15932154247608,7.0,0.3268937626380463,0.3234580734580736,0.320798830979055
Rice,Uttar Pradesh,Aligarh,Khair,0.3804511278195489,0.3162687669209943,0.3695273992461583,2019-05-23,2019,5,23,3,0.4922471080482402,28.2,0.5714285714285714,26.0,0.5652363003769209,27.0,0.4991445014776792,0.5822938322938326,0.5293067056340315
Brinjal,Himachal Pradesh,Sirmore,Paonta Sahib,0.2706766917293233,0.2461235540241201,0.275297187590606,2019-05-23,2019,5,23,3,0.2707359094265321,10.0,0.225563909774436,7.0,0.2897941432299217,9.5,0.3268004355265202,0.3272349272349274,0.3128754667965578
Cucumbar(Kheera),Uttar Pradesh,Sonbhadra,Dudhi,0.0902255639097744,0.086143243908442,0.101333719918817,2019-05-23,2019,5,23,3,0.2301255230125522,20.0,0.2661654135338345,20.0,0.2636996230791534,20.0,0.335386529786903,0.3366250866250868,0.3455106348433187
Wheat,Gujarat,Kachchh,K.Mandvi,0.3007518796992481,0.2615062761506276,0.2987822557262975,2019-05-23,2019,5,23,3,0.1378291902535072,18.4,0.1533834586466165,17.25,0.1549724557842853,18.4,0.1964535697620157,0.2375606375606377,0.2111706445851599
Mango,Madhya Pradesh,Sheopur,Syopurkalan(F&V),0.2706766917293233,0.2461235540241201,0.275297187590606,2019-05-23,2019,5,23,3,0.2676593650012306,37.0,0.3082706766917293,35.0,0.3079153377790664,36.0,0.3154456369575361,0.3400900900900903,0.3344698814742654
Tomato,Uttar Pradesh,Agra,Fatehabad,0.225563909774436,0.190745754368693,0.2202087561612061,2019-05-23,2019,5,23,3,0.1796701944376076,13.0,0.2150375939849624,10.0,0.2100608872136851,12.0,0.3824856120703064,0.404885654885655,0.3830167234940737
Papaya,Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,0.1203007518796992,0.12306177701206,0.1303276311974485,2019-05-23,2019,5,23,3,0.5500861432439085,12.0,0.6578947368421052,10.0,0.6406204697013628,11.5,0.4686576450458857,0.5403672903672906,0.4921253450235427
Peas+Wet,Jammu and Kashmir,Jammu,Narwal Jammu (F&V),0.225563909774436,0.2461235540241201,0.2535517541316324,2019-05-23,2019,5,23,3,0.1735171055870046,19.75,0.2030075187969924,17.0,0.1999130182661641,18.75,0.4282158967179965,0.4786902286902288,0.4466634193862639
Green+Chilli,Punjab,Muktsar,Bariwala,0.2556390977443609,0.209205020920502,0.2463032763119745,2019-05-23,2019,5,23,3,0.2461235540241201,22.0,0.1353383458646616,16.0,0.2100608872136851,18.0,0.1608648312334732,0.1292446292446292,0.1365481409319694
Cabbage,Gujarat,Rajkot,Dhoraji,0.1278195488721804,0.129214865862663,0.1303276311974485,2019-05-23,2019,5,23,3,0.0627615062761506,30.0,0.075187969924812,20.0,0.0730646564221513,25.0,0.1569450925493855,0.1571379071379073,0.148887806462088
Apple,Haryana,Sonipat,Sonepat,0.3609022556390977,0.3076544425301501,0.3477819657871847,2019-05-23,2019,5,23,3,0.2048978587250799,8.6,0.0902255639097744,8.35,0.1687445636416353,8.5,0.1910094882563383,0.1727304227304227,0.1745413216431238
Tomato,Uttar Pradesh,Banda,Baberu,0.2511278195488721,0.227664287472311,0.255001449695564,2019-05-23,2019,5,23,3,0.3691853310361801,22.0,0.225563909774436,20.0,0.333285010147869,22.0,0.4274692798257891,0.4186417186417188,0.4167559668777398
Capsicum,Punjab,Sangrur,Sunam,0.150375939849624,0.18459266551809,0.1883154537547115,2019-05-23,2019,5,23,3,0.1587496923455574,12.0,0.1639097744360902,8.0,0.1723688025514642,10.0,0.4941670555296312,0.5206167706167707,0.4930995291443415
Onion,Maharashtra,Ahmednagar,Rahuri(Vambori),0.0300751879699248,0.147674132414472,0.1303276311974485,2019-05-23,2019,5,23,3,0.116908688161457,15.0,0.1368421052631578,13.0,0.1346767178892433,14.0,0.3249650023331775,0.3151420651420654,0.3266764085078746
Gur(Jaggery),Uttar Pradesh,Ghaziabad,Ghaziabad,0.4180451127819549,0.3470342111740093,0.4057697883444477,2019-05-23,2019,5,23,3,0.2818114693576175,10.0,0.3383458646616541,7.0,0.3289359234560742,8.0,0.3364442370508629,0.3903326403326403,0.3552524760513068
Lime,Maharashtra,Nashik,Nasik,0.3007518796992481,0.4922471080482402,0.5072484778196579,2019-05-23,2019,5,23,3,0.4922471080482402,22.9,0.5413533834586466,20.9,0.5507393447376051,21.8,0.3880852387618601,0.3303880803880804,0.3713265140444876
Colacasia,Kerala,Ernakulam,Perumbavoor,0.631578947368421,0.6153088850603002,0.6957089011307626,2019-05-23,2019,5,23,3,0.4454836327836574,41.5,0.5233082706766916,40.0,0.5094230211655553,41.0,0.531653445325867,0.5150727650727651,0.5333658061373598
Cauliflower,Uttar Pradesh,Badaun,Ujhani,0.3684210526315789,0.3138075313807531,0.3622789214265005,2019-05-23,2019,5,23,3,0.18459266551809,13.0,0.150375939849624,11.5,0.1883154537547115,12.0,0.4174832788925182,0.4343381843381843,0.4171131677220326
Onion,Punjab,Mohali,Dera Bassi,0.1654135338345864,0.159980310115678,0.1738184981153958,2019-05-23,2019,5,23,3,0.147674132414472,10.3,0.1203007518796992,8.3,0.1448245868367643,9.3,0.5053663089127389,0.5521483021483021,0.524273421009904
Green+Chilli,Uttar Pradesh,Agra,Jarar,0.1218045112781954,0.1095249815407334,0.1230791533777906,2019-05-23,2019,5,23,3,0.4922471080482402,5.0,0.4511278195488721,5.0,0.5072484778196579,5.0,0.3355109659356041,0.3293485793485793,0.3245656762461437
Maize,Odisha,Nowarangpur,Nawarangpur,0.2105263157894736,0.196898843219296,0.2100608872136851,2019-05-23,2019,5,23,3,0.0529165641151858,63.0,0.0601503759398496,55.0,0.0607422441287329,60.0,0.2668844299268936,0.2735620235620236,0.2700113654814091
Banana,Kerala,Ernakulam,Kothamangalam,0.4812030075187969,0.4430223972434162,0.5072484778196579,2019-05-23,2019,5,23,3,0.0018459266551809,43.5,0.0012030075187969,42.0,0.0015946651203247,43.0,0.2596049152278734,0.2362439362439362,0.2309465822373761
Green+Chilli,Punjab,Gurdaspur,Batala,0.3759398496240601,0.3691853310361801,0.3912728327051319,2019-05-23,2019,5,23,3,0.3445729756337681,12.5,0.3609022556390977,10.5,0.3912728327051319,11.2,0.3529320267537718,0.3411295911295911,0.3411268062997239
Rice,West Bengal,Murshidabad,Jangipur,0.4406015037593985,0.3654934777258183,0.4282400695853871,2019-05-23,2019,5,23,3,0.5867585527935023,35.69,0.4812030075187969,34.5,0.5736445346477239,35.3,0.3743350443303777,0.3626126126126126,0.3616820912485792
Cucumbar(Kheera),Punjab,Tarntaran,Harike,0.0300751879699248,0.036918533103618,0.0288489417222383,2019-05-23,2019,5,23,3,0.0387644597587989,15.0,0.0436090225563909,12.0,0.043345897361554,13.5,0.1365686731995642,0.1020443520443522,0.1073226173080045
Green+Chilli,Maharashtra,Satara,Vai,0.6015037593984962,0.7999015505783903,0.9204117135401566,2019-05-23,2019,5,23,3,0.2461235540241201,32.0,0.2406015037593984,30.0,0.2608002319512902,31.0,0.3824856120703062,0.3251905751905751,0.3830167234940737
Mango,Haryana,Rohtak,Meham,0.3759398496240601,0.4307162195422102,0.4347636996230792,2019-05-23,2019,5,23,3,0.4491754860940191,17.0,0.4812030075187969,10.0,0.5,13.0,0.4235495411417013,0.4471586971586971,0.427991557070953
Banana,Himachal Pradesh,Kangra,Kangra(Jassour),0.3909774436090225,0.3691853310361801,0.4057697883444477,2019-05-23,2019,5,23,3,0.110755599310854,10.5,0.1052631578947368,5.0,0.1158306755581328,7.0,0.4204075283869962,0.4014206514206514,0.3956811170644583
Water+Melon,Uttar Pradesh,Rampur,Milak,0.0526315789473684,0.049224710804824,0.0542186140910408,2019-05-23,2019,5,23,3,0.0812207728279596,12.0,0.0902255639097744,10.0,0.091185850971296,10.5,0.3303779748016798,0.3326403326403327,0.3308978730313362
Pumpkin,Haryana,Gurgaon,Pataudi,0.0601503759398496,0.06153088850603,0.0650913308205276,2019-05-23,2019,5,23,3,0.6768397735663303,14.0,0.6766917293233082,6.0,0.724702812409394,10.0,0.2067195520298644,0.1502079002079004,0.1816853385289819
Tapioca,Kerala,Kasargod,Kanjangadu,0.3157894736842105,0.3691853310361801,0.3622789214265005,2019-05-23,2019,5,23,3,0.2215111986217081,12.0,0.150375939849624,10.0,0.217309365033343,11.0,0.28418105459636,0.2927927927927928,0.2822860854034744
Potato,Rajasthan,Udaipur,Udaipur(F&V),0.0150375939849624,0.12306177701206,0.101333719918817,2019-05-23,2019,5,23,3,0.239970465173517,61.95,0.225563909774436,35.0,0.2629747752971876,48.48,0.2807590605070771,0.2814622314622314,0.2811170644585159
Cucumbar(Kheera),Madhya Pradesh,Gwalior,Lashkar(F&V),0.0902255639097744,0.172286487816884,0.1448245868367643,2019-05-23,2019,5,23,3,0.06153088850603,8.0,0.0601503759398496,6.0,0.0650913308205276,7.0,0.3114947892362729,0.3133056133056134,0.2968663744114304
Brinjal,Madhya Pradesh,Dhar,Kukshi,0.075187969924812,0.086143243908442,0.0868367642795013,2019-05-23,2019,5,23,3,0.2584297317253261,15.0,0.281954887218045,10.0,0.2825456654102639,10.0,0.3712863586871984,0.3433818433818433,0.3515181035882447
Lemon,Punjab,Gurdaspur,Batala,0.6015037593984962,0.7506768397735663,0.7971875906059728,2019-05-23,2019,5,23,3,0.4662810730986955,25.3,0.5413533834586466,24.7,0.5398666280081182,25.0,0.491025042774926,0.4689882189882189,0.4880662445202142
Green+Chilli,Punjab,Jalandhar,Goraya,0.3609022556390977,0.2953482648289441,0.3477819657871847,2019-05-23,2019,5,23,3,0.159980310115678,34.0,0.1203007518796992,33.0,0.1448245868367643,33.5,0.3339555140768389,0.2264379764379766,0.276668290306868
Bottle+gourd,Madhya Pradesh,Chhindwara,Chhindwara(F&V),0.2105263157894736,0.196898843219296,0.217309365033343,2019-05-23,2019,5,23,3,0.3138075313807531,27.0,0.3684210526315789,26.0,0.3622789214265005,26.0,0.3832633379996887,0.3927581427581428,0.3813930832927422
Mango,Haryana,Faridabad,Faridabad,0.4511278195488721,0.6153088850603002,0.5797332560162366,2019-05-23,2019,5,23,3,0.2830420871277381,15.0,0.3157894736842105,13.0,0.3187880545085532,14.0,0.335822056307357,0.2905405405405407,0.3083292742328299
Cucumbar(Kheera),Uttar Pradesh,Bulandshahar,Gulavati,0.0628571428571428,0.0519320698990893,0.0607422441287329,2019-05-23,2019,5,23,3,0.4922471080482402,59.0,0.4511278195488721,57.0,0.5217454334589736,58.0,0.4715196764660131,0.4959805959805959,0.4766358175028412
Lemon,Gujarat,Bhavnagar,Bhavnagar,0.6015037593984962,0.5537779965542702,0.6522180342128153,2019-05-23,2019,5,23,3,0.4922471080482402,10.0,0.4511278195488721,8.0,0.5072484778196579,9.0,0.4840566184476587,0.4759182259182259,0.4790388050008117
Beans,Karnataka,Bangalore,Ramanagara,0.9022556390977444,0.8614324390844204,0.9421571469991302,2019-05-23,2019,5,23,3,0.1279842480925424,5.75,0.0902255639097744,4.8,0.1375761090171064,5.3,0.3420438637424171,0.3139293139293139,0.3307355090112031
Cabbage,Maharashtra,Kolhapur,Kolhapur,0.1203007518796992,0.147674132414472,0.1448245868367643,2019-05-23,2019,5,23,3,0.6522274181639183,8.1,0.7218045112781954,7.65,0.7536967236880255,7.85,0.4969668688754081,0.5427927927927929,0.5155057639227146
Cauliflower,Punjab,Patiala,Nabha,0.3007518796992481,0.3691853310361801,0.3622789214265005,2019-05-23,2019,5,23,3,0.3138075313807531,15.0,0.3699248120300752,12.0,0.3622789214265005,14.0,0.3636646445792501,0.4203049203049203,0.4150024354603019
Coriander(Leaves),Maharashtra,Pune,Pune,0.0300751879699248,0.147674132414472,0.1448245868367643,2019-05-23,2019,5,23,3,0.153827221265075,11.0,0.1759398496240601,9.0,0.1774427370252247,10.0,0.4282158967179963,0.4222106722106722,0.4301022893326838
Cabbage,Maharashtra,Nagpur,Kalmeshwar,0.1345864661654135,0.135367954713266,0.1469991301826616,2019-05-23,2019,5,23,3,0.5168594634506521,13.55,0.6015037593984962,13.55,0.5942302116555523,13.55,0.3990356198475656,0.3818780318780318,0.3816853385289818
Peas+cod,Punjab,Gurdaspur,Gurdaspur,0.5263157894736842,0.4922471080482402,0.5507393447376051,2019-05-23,2019,5,23,3,0.2461235540241201,36.5,0.2736842105263157,32.0,0.2694984053348797,34.5,0.3650956602893138,0.3335412335412335,0.345380743627212
Pineapple,Rajasthan,Ajmer,Ajmer(F&V),0.3007518796992481,0.3691853310361801,0.3622789214265005,2019-05-23,2019,5,23,3,0.12306177701206,50.0,0.1353383458646616,20.0,0.1375761090171064,50.0,0.2759993778192562,0.2962924462924463,0.2769930183471343
Ridgeguard(Tori),West Bengal,Howrah,Uluberia,0.1804511278195488,0.172286487816884,0.1883154537547115,2019-05-23,2019,5,23,3,0.3045778981048486,35.81,0.2669172932330826,35.7,0.333285010147869,35.75,0.171566340021776,0.1562716562716562,0.1589543757103424
Beetroot,Kerala,Kollam,Anchal,0.5263157894736842,0.4553285749446221,0.5217454334589736,2019-05-23,2019,5,23,3,0.086143243908442,44.0,0.0902255639097744,40.5,0.0969846332270223,42.0,0.2031109037175297,0.2305959805959808,0.2109433349569734
Castor+Seed,Gujarat,Amreli,Amreli,0.6015037593984962,0.6633029780950036,0.6522180342128153,2019-05-23,2019,5,23,3,0.4208712773812454,65.0,0.4812030075187969,40.0,0.4818788054508554,63.5,0.6822211852543163,0.634961884961885,0.6575093359311576
Banana+-+Green,Uttar Pradesh,Rampur,Vilaspur,0.1774436090225564,0.147674132414472,0.1723688025514642,2019-05-23,2019,5,23,3,0.2153581097711051,26.0,0.2330827067669172,24.0,0.237605102928385,25.0,0.3561673666200028,0.3405058905058905,0.3421009904205226
Pumpkin,Himachal Pradesh,Solan,Solan,0.0601503759398496,0.098449421609648,0.0868367642795013,2019-05-23,2019,5,23,3,0.18459266551809,19.25,0.225563909774436,18.25,0.217309365033343,18.75,0.202519832011199,0.166077616077616,0.1681117064458514
Mango,Karnataka,Kolar,Srinivasapur,0.1473684210526316,0.18459266551809,0.1713540156567121,2019-05-23,2019,5,23,3,0.2215111986217081,7.5,0.2406015037593984,6.9,0.2463032763119745,7.1,0.0829055840721728,0.0736313236313236,0.0755966877739892
Corriander+seed,Rajasthan,Jhalawar,Aklera,0.7894736842105263,0.9414225941422594,0.9349086691794724,2019-05-23,2019,5,23,3,0.1082943637706128,11.7,0.1203007518796992,11.0,0.1216294578138591,11.25,0.4736350909939336,0.4653499653499653,0.4606267251177137
Green+Chilli,Haryana,Mahendragarh-Narnaul,Mohindergarh,0.1804511278195488,0.18459266551809,0.2028124093940272,2019-05-23,2019,5,23,3,0.5876199852325867,4.0,0.7150375939849624,3.0,0.6906349666570021,3.5,0.3519365375641621,0.292030492030492,0.3261243708394219
Banana+-+Green,Kerala,Wayanad,Kalpetta,0.6917293233082706,0.5783903519566822,0.6812119454914468,2019-05-23,2019,5,23,3,0.0935269505291656,13.0,0.1097744360902255,12.0,0.1078573499565091,12.5,0.6106703997511274,0.620755370755371,0.6146127618119824
Wood,Uttar Pradesh,Shravasti,Payagpur,0.0646616541353383,0.06153088850603,0.0694404175123224,2019-05-23,2019,5,23,3,0.196898843219296,20.0,0.1804511278195488,18.0,0.2028124093940272,19.0,0.4291491678332553,0.4187456687456687,0.4239324565676244
Grapes,Haryana,Kurukshetra,Shahabad,0.9022556390977444,0.8263598326359832,0.9421571469991302,2019-05-23,2019,5,23,3,0.2350479940930347,22.84,0.2827067669172932,19.81,0.275297187590606,21.45,0.4520143101571003,0.4457726957726958,0.4424419548628023
Banana,Kerala,Thiruvananthapuram,Chala,0.9022556390977444,0.7446468126999753,0.8725717599304147,2019-05-23,2019,5,23,3,0.6460743293133152,40.0,0.7781954887218044,25.0,0.7536967236880255,35.0,0.6080572406284024,0.6292446292446293,0.606104887157006
Ridgeguard(Tori),West Bengal,Dakshin Dinajpur,Balurghat,0.3609022556390977,0.3199606202313561,0.3622789214265005,2019-05-23,2019,5,23,3,0.147674132414472,65.5,0.150375939849624,62.5,0.1738184981153958,64.0,0.344843677088194,0.4097366597366596,0.3685663257022242
Onion,Odisha,Mayurbhanja,Udala,0.1954887218045112,0.166133398966281,0.1883154537547115,2019-05-23,2019,5,23,3,0.1587496923455574,5.25,0.1639097744360902,2.25,0.1723688025514642,3.5,0.2540052885363195,0.1612959112959115,0.1980841045624289
Capsicum,Haryana,Sirsa,kalanwali,0.1052631578947368,0.086143243908442,0.101333719918817,2019-05-23,2019,5,23,3,0.2424317007137582,15.5,0.2812030075187969,13.5,0.2810959698463323,14.6,0.2212474723907293,0.2022869022869023,0.2260756616333819
Onion,Uttar Pradesh,Bijnor,Chaandpur,0.0902255639097744,0.086143243908442,0.0940852420991591,2019-05-23,2019,5,23,3,0.4430223972434162,40.0,0.5263157894736842,38.0,0.5144969556393157,39.0,0.0692798257893915,0.1104989604989606,0.0849163825296313
Banana+-+Green,Uttar Pradesh,Maharajganj,Nautnava,0.1052631578947368,0.098449421609648,0.1056828066106117,2019-05-23,2019,5,23,3,0.141521043563869,18.25,0.0902255639097744,16.0,0.1230791533777906,17.13,0.3485767615492298,0.3487525987525988,0.337879525897061
Onion,Uttar Pradesh,Jalaun (Orai),Konch,0.075187969924812,0.086143243908442,0.0868367642795013,2019-05-23,2019,5,23,3,0.1575190745754368,3.5,0.1864661654135338,3.25,0.1825166714989852,3.4,0.47690153989734,0.5275467775467776,0.4905017048222113
Cauliflower,Uttrakhand,UdhamSinghNagar,Khateema,0.1018045112781954,0.1079251784395766,0.1124963757610901,2019-05-23,2019,5,23,3,0.2535072606448437,14.3,0.2932330827067669,14.0,0.2934183821397507,14.25,0.3021309690465078,0.3510741510741511,0.3182984250690046
Ragi+(Finger+Millet),Tamil Nadu,Villupuram,Gingee,0.3547368421052631,0.3097464927393552,0.3532908089301247,2019-05-23,2019,5,23,3,0.233817376322914,6.9,0.225563909774436,4.6,0.2463032763119745,6.0,0.5329600248872295,0.5074151074151074,0.5281052118850461
Brinjal,West Bengal,Burdwan,Durgapur,0.3759398496240601,0.3384198867831651,0.3767758770658162,2019-05-23,2019,5,23,3,0.2153581097711051,42.0,0.2631578947368421,32.0,0.2535517541316324,33.0,0.3362575828278112,0.3276507276507276,0.3231044000649455
Rice,Uttar Pradesh,Saharanpur,Saharanpur,0.4210526315789473,0.3599556977602756,0.4144679617280372,2019-05-23,2019,5,23,3,0.4430223972434162,35.5,0.4511278195488721,25.0,0.4782545665410264,28.0,0.6749105615181208,0.7063409563409564,0.6707257671699951
Bitter+gourd,Uttar Pradesh,Sant Kabir Nagar,Khalilabad,0.112781954887218,0.116908688161457,0.1230791533777906,2019-05-23,2019,5,23,3,0.2461235540241201,7.0,0.225563909774436,6.0,0.2608002319512902,6.5,0.4163944625913826,0.2714830214830216,0.337717161876928
Wheat,Rajasthan,Dausa,Lalsot(Mandabari),0.269172932330827,0.2381245385183362,0.2681936793273413,2019-05-23,2019,5,23,3,0.116908688161457,30.9,0.1338345864661654,29.3,0.1339518701072775,30.1,0.1818634313268001,0.2224878724878725,0.1888943010228932
Mango,Uttrakhand,Haridwar,Roorkee,0.225563909774436,0.2461235540241201,0.2608002319512902,2019-05-23,2019,5,23,3,0.7076052178193453,60.51,0.8421052631578947,60.0,0.8189330240649464,60.2,0.3722507388396326,0.3891545391545391,0.3791199870108783
Wheat,Madhya Pradesh,Alirajpur,Alirajpur,0.2631578947368421,0.2153581097711051,0.2535517541316324,2019-05-23,2019,5,23,3,0.172286487816884,17.0,0.075187969924812,16.0,0.1303276311974485,16.5,0.3813656867319954,0.3519057519057518,0.3458353628835849
Brinjal,Kerala,Thiruvananthapuram,Neyyatinkara,0.3909774436090225,0.3691853310361801,0.4057697883444477,2019-05-23,2019,5,23,3,0.3113462958405119,12.0,0.3654135338345864,8.0,0.3593795302986373,10.0,0.2098615647845697,0.2361053361053361,0.2143205065757427
Pumpkin,Uttar Pradesh,Ghazipur,Gazipur,0.225563909774436,0.1981294609894167,0.2318063206726587,2019-05-23,2019,5,23,3,0.147674132414472,45.0,0.075187969924812,40.0,0.1448245868367643,43.0,0.4069062062529163,0.3542966042966042,0.371651242084754
Cabbage,Kerala,Thiruvananthapuram,Neyyatinkara,0.2406015037593984,0.2461235540241201,0.2608002319512902,2019-05-23,2019,5,23,3,0.6399212404627123,31.9,0.6766917293233082,31.9,0.7029573789504204,31.9,0.5156322911805877,0.5438322938322938,0.5200519564864424
Cabbage,Kerala,Alappuzha,Aroor,0.3909774436090225,0.3445729756337681,0.3912728327051319,2019-05-23,2019,5,23,3,0.5537779965542702,10.0,0.3759398496240601,6.5,0.5072484778196579,8.5,0.4633691087260846,0.3459805959805959,0.4154895275207013
Maize,Gujarat,Sabarkantha,Bhiloda,0.2857142857142857,0.2492000984494216,0.2844302696433749,2019-05-23,2019,5,23,3,0.233817376322914,22.5,0.2639097744360902,16.0,0.2665990142070165,17.9,0.4650801057707261,0.4525294525294525,0.4584510472479296
Onion,Uttar Pradesh,Hamirpur,Raath,0.1353383458646616,0.12306177701206,0.1375761090171064,2019-05-23,2019,5,23,3,0.7752891951759783,30.0,0.8270676691729323,26.0,0.8696723688025515,28.0,0.5840721729662464,0.5876645876645876,0.5803864263679167
Beetroot,Kerala,Thiruvananthapuram,Neyyatinkara,0.4962406015037593,0.4307162195422102,0.4927515221803422,2019-05-23,2019,5,23,3,0.209205020920502,30.5,0.225563909774436,29.0,0.2318063206726587,30.0,0.5990356198475655,0.5548856548856548,0.5815554473128752
Onion,Uttar Pradesh,Bulandshahar,Jahangirabad,0.1428571428571428,0.129214865862663,0.1448245868367643,2019-05-23,2019,5,23,3,0.2830420871277381,16.0,0.3458646616541353,15.0,0.333285010147869,15.5,0.1896095815834498,0.2195079695079695,0.1962981003409643
Paddy(Dhan)(Common),Chattisgarh,Kanker,Charama,0.2436090225563909,0.2005906965296578,0.2354305595824877,2019-05-23,2019,5,23,3,0.7752891951759783,30.5,0.9172932330827068,30.0,0.898666280081183,30.35,0.4219940892829364,0.4558212058212058,0.4273421009904204
Raddish,Uttar Pradesh,Saharanpur,Gangoh,0.0436090225563909,0.0387644597587989,0.043345897361554,2019-05-23,2019,5,23,3,0.3076544425301501,43.58,0.1203007518796992,31.58,0.2608002319512902,38.95,0.1738995178099235,0.1366943866943869,0.1446663419386264
Mustard,Gujarat,Banaskanth,Lakhani,0.5233082706766916,0.4454836327836574,0.5094230211655553,2019-05-23,2019,5,23,3,0.3291902535072606,25.17,0.3909774436090225,23.59,0.3818498115395767,24.38,0.5052107637268624,0.5081427581427581,0.5106348433187204
Potato,Kerala,Palakad,Koduvayoor,0.2706766917293233,0.3076544425301501,0.3187880545085532,2019-05-23,2019,5,23,3,0.1870539010583312,12.0,0.2225563909774436,10.0,0.217309365033343,11.0,0.3439104059729349,0.3918918918918919,0.3589868485143691
Potato,West Bengal,Coochbehar,Dinhata,0.075187969924812,0.067683977356633,0.0759640475500145,2019-05-23,2019,5,23,3,0.5722372631060793,7.15,0.6917293233082706,7.0,0.6739634676717889,7.1,0.2541608337221961,0.261954261954262,0.2596200681928884
Gur(Jaggery),Madhya Pradesh,Narsinghpur,Tendukheda,0.3007518796992481,0.2707359094265321,0.3042910988692375,2019-05-23,2019,5,23,3,0.6153088850603002,9.66,0.3759398496240601,7.66,0.5434908669179472,8.66,0.472235184321045,0.4457726957726958,0.4471829842506899
Tinda,Haryana,Sirsa,kalanwali,0.1954887218045112,0.159980310115678,0.1883154537547115,2019-05-23,2019,5,23,3,0.1635491016490277,65.0,0.037593984962406,60.0,0.1607712380400116,63.3,0.5778192564940114,0.5317394317394318,0.5786004221464522
Ashgourd,Kerala,Thirssur,Chelakkara,0.3007518796992481,0.2707359094265321,0.3042910988692375,2019-05-23,2019,5,23,3,0.147674132414472,40.0,0.1654135338345864,26.0,0.1665700202957379,35.0,0.2291180587960801,0.2392584892584892,0.2307192726091897
Cotton,Maharashtra,Aurangabad,Sillod,0.9022556390977444,0.7752891951759783,0.9131632357204988,2019-05-23,2019,5,23,3,0.5660841742554762,12.0,0.6015037593984962,10.0,0.6232241229341838,11.0,0.6196920205319643,0.5732848232848232,0.6030199707744762
Banana,Maharashtra,Jalgaon,Yawal,0.1248120300751879,0.1612109278857986,0.1781675848071905,2019-05-23,2019,5,23,3,0.233817376322914,14.0,0.2706766917293233,5.0,0.2673238619889823,9.0,0.3866853320889715,0.4208246708246708,0.4049358662120472
Carrot,Haryana,Sonipat,Sonepat,0.2706766917293233,0.2461235540241201,0.2608002319512902,2019-05-23,2019,5,23,3,0.098449421609648,8.5,0.0902255639097744,7.75,0.101333719918817,8.0,0.1990978379219161,0.1989604989604991,0.1864588407208962
Coriander(Leaves),Himachal Pradesh,Kangra,Palampur,0.3759398496240601,0.3691853310361801,0.4347636996230792,2019-05-23,2019,5,23,3,0.233817376322914,18.8,0.269172932330827,17.9,0.2619599884024355,18.4,0.4007777259293821,0.4095634095634097,0.4056502679006332
Wheat,Madhya Pradesh,Shivpuri,Shivpuri,0.2556390977443609,0.2245877430470095,0.2564511452594955,2019-05-23,2019,5,23,3,0.8614324390844204,8.0,0.8270676691729323,5.0,0.9421571469991302,6.5,0.6511121480790167,0.5784823284823285,0.6551388212372138
Potato,West Bengal,Nadia,Bethuadahari,0.1473684210526316,0.1255230125523012,0.1448245868367643,2019-05-23,2019,5,23,3,0.098449421609648,0.05,0.112781954887218,0.03,0.1100318933024065,0.04,0.3214496811323687,0.3492030492030492,0.3280727390810196
Cauliflower,Gujarat,Dahod,Dahod(Veg. Market),0.150375939849624,0.2215111986217081,0.217309365033343,2019-05-23,2019,5,23,3,0.2707359094265321,35.0,0.3007518796992481,25.0,0.3042910988692375,30.0,0.5808057240628401,0.5036382536382537,0.5866212047410292
Green+Chilli,West Bengal,Burdwan,Memari,0.962406015037594,0.8245139059808023,0.9421571469991302,2019-05-23,2019,5,23,3,0.8275904504061038,17.0,0.9744360902255638,14.0,0.956654102638446,16.0,0.9424482812256958,0.858801108801109,0.837408670238675
Potato,Rajasthan,Sikar,Neem Ka Thana,0.069172932330827,0.0849126261383214,0.0868367642795013,2019-05-23,2019,5,23,3,0.2461235540241201,10.5,0.150375939849624,9.5,0.2608002319512902,10.0,0.3403328666977755,0.2849965349965349,0.3172592953401525
Paddy(Dhan)(Common),Tamil Nadu,Villupuram,Gingee,0.2317293233082706,0.3790302731971449,0.3348796752681937,2019-05-23,2019,5,23,3,0.252276642874723,6.0,0.2977443609022556,5.0,0.2897941432299217,5.5,0.3587494167055529,0.2886694386694386,0.3245332034421172
