commodity_name,state,district,market,min_price,max_price,modal_price,date,year,month,day,day_of_week,max_price_lag1,max_price_lag7,min_price_lag1,min_price_lag7,modal_price_lag1,modal_price_lag7,max_price_7day_avg,min_price_7day_avg,modal_price_7day_avg
Onion,Punjab,Mansa,Mansa,0.16541353383458646,0.15998031011567806,0.1738184981153958,2019-05-29,2019,5,29,2,0.15444253015013537,13.4,0.17142857142857143,12.0,0.1738184981153958,13.0,0.20765282314512362,0.22747747747747749,0.20863776587108293
Taramira,Rajasthan,Sikar,Sri Madhopur,0.5864661654135338,0.48252522766428746,0.5659611481588867,2019-05-29,2019,5,29,2,0.15998031011567806,44.0,0.16541353383458646,38.0,0.1738184981153958,40.0,0.19275159433815509,0.23094248094248093,0.20555284948855326
Cauliflower,Uttar Pradesh,Shahjahanpur,Shahjahanpur,0.12030075187969924,0.11198621708097464,0.12017976224992753,2019-05-28,2019,5,28,1,0.48252522766428746,7.0,0.5864661654135338,4.0,0.5659611481588867,5.5,0.19928449214496807,0.24480249480249477,0.21464523461600907
Brinjal,Uttar Pradesh,Sitapur,Sitapur,0.1473684210526316,0.13536795471326604,0.1549724557842853,2019-05-23,2019,5,23,3,0.11198621708097464,22.4,0.12030075187969924,22.1,0.12017976224992753,22.25,0.16382018976512674,0.20218295218295218,0.17713914596525407
Ginger(Green),Uttar Pradesh,Mahoba,Mahoba,0.706766917293233,0.5857740585774058,0.6855610321832415,2019-05-29,2019,5,29,2,0.13536795471326604,15.35,0.1473684210526316,13.5,0.1549724557842853,14.85,0.26414683465546734,0.31826056826056826,0.28251339503166095
Onion,Gujarat,Surendranagar,Vadhvan,0.045112781954887216,0.06153088850603002,0.057842853000869825,2019-06-13,2019,6,13,3,0.5857740585774058,8.5,0.706766917293233,7.8,0.6855610321832415,8.2,0.2532586716441126,0.3016285516285516,0.26887481734047736
Jowar(Sorghum),Gujarat,Surat,S.Mandvi,0.3165413533834586,0.2590450406103864,0.3050159466512033,2019-05-29,2019,5,29,2,0.06153088850603002,12.55,0.045112781954887216,11.4,0.057842853000869825,12.0,0.27970135324311707,0.3350658350658351,0.2982627049845754
Lemon,Chattisgarh,Rajnandgaon,Rajnandgaon,0.6015037593984962,0.4922471080482402,0.5797332560162366,2019-05-24,2019,5,24,4,0.2590450406103864,13.0,0.3165413533834586,11.0,0.3050159466512033,12.0,0.36369575361642553,0.4355509355509355,0.389186556259133
Water+Melon,Odisha,Balasore,Nilagiri,0.19548872180451127,0.18459266551809006,0.20281240939402728,2019-06-14,2019,6,14,4,0.4922471080482402,39.21,0.6015037593984962,39.0,0.5797332560162366,39.05,0.2883807746150256,0.34546084546084543,0.30784218217243053
Coriander(Leaves),Madhya Pradesh,Dhar,Rajgarh,0.12030075187969924,0.14767413241447205,0.1448245868367643,2019-06-19,2019,6,19,2,0.18459266551809006,9.1,0.19548872180451127,8.0,0.20281240939402728,8.3,0.29740239539586244,0.34546084546084543,0.3133625588569573
Cabbage,Kerala,Idukki,Nedumkandam,0.45112781954887216,0.3691853310361801,0.4347636996230792,2019-05-22,2019,5,22,2,0.14767413241447205,11.0,0.12030075187969924,9.8,0.1448245868367643,10.7,0.3565095660289313,0.4154539154539154,0.37603507062834873
Peas+Wet,Punjab,Fatehgarh,Sirhind,0.48120300751879697,0.4922471080482402,0.5362423890982894,2019-05-28,2019,5,28,1,0.3691853310361801,47.6,0.45112781954887216,47.0,0.4347636996230792,47.3,0.3328666977757038,0.3634788634788636,0.3425880824809221
Garlic,Haryana,Kurukshetra,Shahabad,0.41203007518796986,0.9844942160964804,0.724702812409394,2019-05-29,2019,5,29,2,0.4922471080482402,5.0,0.48120300751879697,3.0,0.5362423890982894,4.0,0.5661844765904496,0.44802494802494797,0.4919629810034096
Soyabean,Madhya Pradesh,Shivpuri,Barad,0.5076691729323307,0.44671425055377795,0.5217454334589736,2019-06-12,2019,6,12,2,0.9844942160964804,21.05,0.41203007518796986,21.05,0.724702812409394,21.05,0.6136257582827811,0.49206514206514196,0.5405098230232179
Onion,Uttar Pradesh,Siddharth Nagar,Naugarh,0.16541353383458646,0.14152104356386905,0.16222093360394318,2019-05-23,2019,5,23,3,0.44671425055377795,40.0,0.5076691729323307,40.0,0.5217454334589736,40.0,0.5249650023331778,0.39158004158004145,0.44698814742653026
Lemon,Uttar Pradesh,Sitapur,Sitapur,0.42105263157894735,0.3691853310361801,0.4130182661641056,2019-05-22,2019,5,22,2,0.14152104356386905,15.0,0.16541353383458646,13.0,0.16222093360394318,14.0,0.5716285580961269,0.44355509355509337,0.4940737132651405
Water+Melon,Punjab,Gurdaspur,Dinanagar,0.06015037593984962,0.06153088850603002,0.06509133082052769,2019-06-18,2019,6,18,1,0.3691853310361801,12.0,0.42105263157894735,8.0,0.4130182661641056,10.0,0.5498522320734174,0.4296950796950796,0.4762136710504953
Wheat,Maharashtra,Nandurbar,Shahada,0.28135338345864663,0.24132414472064975,0.2800811829515802,2019-06-18,2019,6,18,1,0.06153088850603002,30.0,0.06015037593984962,30.0,0.06509133082052769,30.0,0.5175299424482811,0.3905751905751905,0.4415651891540834
Kulthi(Horse+Gram),Karnataka,Gadag,Laxmeshwar,0.5052631578947369,0.5561161703174993,0.5307335459553494,2019-06-10,2019,6,10,0,0.24132414472064975,40.0,0.28135338345864663,32.0,0.2800811829515802,37.0,0.5336755327422615,0.3961191961191961,0.4403312226010716
Tapioca,Kerala,Alappuzha,Harippad,0.37593984962406013,0.3691853310361801,0.3622789214265005,2019-05-22,2019,5,22,2,0.5561161703174993,80.0,0.5052631578947369,27.4,0.5307335459553494,50.0,0.37813034686576436,0.3878031878031878,0.3591492125345024
Cabbage,Uttar Pradesh,Bulandshahar,Khurja,0.13533834586466165,0.11998523258675854,0.13757610901710643,2019-06-21,2019,6,21,4,0.3691853310361801,36.3,0.37593984962406013,33.76,0.3622789214265005,36.0,0.29553585316534453,0.30200970200970206,0.27309628186393897
Mango,Punjab,Mansa,Budalada,0.46616541353383456,0.5537779965542702,0.5797332560162366,2019-06-18,2019,6,18,1,0.11998523258675854,11.5,0.13533834586466165,11.0,0.13757610901710643,11.2,0.39975112770259763,0.3713097713097714,0.36661795746062664
Ashgourd,Kerala,Ernakulam,Angamaly,0.18045112781954886,0.2215111986217081,0.21730936503334303,2019-05-24,2019,5,24,4,0.5537779965542702,30.0,0.46616541353383456,28.0,0.5797332560162366,28.5,0.3624202830922382,0.31586971586971585,0.3227796720246793
Sponge+gourd,Madhya Pradesh,Jhabua,Petlawad,0.12030075187969924,0.2215111986217081,0.21730936503334303,2019-06-15,2019,6,15,5,0.2215111986217081,5.0,0.18045112781954886,4.0,0.21730936503334303,4.5,0.4028620314201275,0.32972972972972975,0.3568761162526384
Capsicum,Haryana,Sirsa,kalanwali,0.07518796992481203,0.06153088850603002,0.07233980864018556,2019-05-29,2019,5,29,2,0.2215111986217081,19.61,0.12030075187969924,18.71,0.21730936503334303,19.33,0.357411728107015,0.2822245322245322,0.31034258808248094
Tinda,Uttar Pradesh,Aligarh,Aligarh,0.09774436090225563,0.09229633275904503,0.10133371991881705,2019-05-29,2019,5,29,2,0.06153088850603002,45.19,0.07518796992481203,33.6,0.07233980864018556,36.62,0.24016176699331154,0.18832293832293834,0.21415814255560964
Bitter+gourd,Haryana,Kurukshetra,Shahabad,0.15037593984962405,0.19689884321929607,0.18831545375471154,2019-05-25,2019,5,25,5,0.09229633275904503,30.0,0.09774436090225563,25.0,0.10133371991881705,25.0,0.19660911494789235,0.13634788634788636,0.17519077772365646
Paddy(Dhan)(Common),Tamil Nadu,Cuddalore,Panruti,0.24842105263157893,0.21142013290671915,0.24050449405624824,2019-06-18,2019,6,18,1,0.19689884321929607,9.75,0.15037593984962405,9.0,0.18831545375471154,9.5,0.2197231295691398,0.16240471240471244,0.1982464685825621
Jowar(Sorghum),Gujarat,Sabarkantha,Himatnagar,0.41353383458646614,0.4134875707605218,0.44926065526239495,2019-05-29,2019,5,29,2,0.21142013290671915,45.0,0.24842105263157893,31.0,0.24050449405624824,40.0,0.18425882718929842,0.15027720027720026,0.16902094495859718
Rice,Uttar Pradesh,Shahjahanpur,Shahjahanpur,0.39097744360902253,0.32611370908195914,0.37895042041171356,2019-05-28,2019,5,28,1,0.4134875707605218,18.0,0.41353383458646614,12.0,0.44926065526239495,15.0,0.21070150878830296,0.1987872487872488,0.20522812144828703
Beetroot,Kerala,Thiruvananthapuram,Chala,0.556390977443609,0.46172778734924935,0.5403015366772977,2019-06-17,2019,6,17,0,0.32611370908195914,18.0,0.39097744360902253,8.0,0.37895042041171356,15.0,0.27142634935448745,0.2992723492723492,0.2775775288196136
Green+Chilli,Maharashtra,Nagpur,Kalmeshwar,0.7593984962406015,0.6768397735663303,0.7805160916207596,2019-05-23,2019,5,23,3,0.46172778734924935,5.0,0.556390977443609,5.0,0.5403015366772977,5.0,0.4269715352309846,0.45693000693000685,0.4362071764896899
Papaya,Uttar Pradesh,Saharanpur,Saharanpur,0.21052631578947367,0.19689884321929607,0.21730936503334303,2019-05-23,2019,5,23,3,0.6768397735663303,7.5,0.7593984962406015,6.5,0.7805160916207596,7.0,0.4534142168299891,0.4829175329175328,0.46218541971099203
Rice,Uttar Pradesh,Jhansi,Jhansi,0.3533834586466165,0.3015013536795471,0.34343287909539,2019-06-13,2019,6,13,3,0.19689884321929607,16.0,0.21052631578947367,10.0,0.21730936503334303,13.0,0.47985689842899354,0.5296950796950796,0.4969313200194837
Guar,Rajasthan,Dausa,Dausa,0.5861654135338346,0.4831405365493477,0.5669759350536387,2019-06-13,2019,6,13,3,0.3015013536795471,17.18,0.3533834586466165,16.52,0.34343287909539,16.6,0.5485456525120547,0.6075190575190575,0.5700600746874492
Cabbage,Gujarat,Ahmedabad,Ahmedabad,0.09022556390977443,0.12306177701206004,0.13032763119744856,2019-05-23,2019,5,23,3,0.4831405365493477,33.6,0.5861654135338346,27.5,0.5669759350536387,31.0,0.47512832477834804,0.533021483021483,0.4986199058288683
Cucumbar(Kheera),Haryana,Sonipat,Sonepat,0.10526315789473684,0.13536795471326604,0.10133371991881705,2019-06-18,2019,6,18,1,0.12306177701206004,26.5,0.09022556390977443,26.0,0.13032763119744856,26.15,0.4269093171566339,0.4671864171864172,0.4364344861178763
Barley+(Jau),Rajasthan,Dausa,Dausa,0.24,0.2096972680285503,0.23905479849231664,2019-06-14,2019,6,14,4,0.13536795471326604,37.52,0.10526315789473684,37.0,0.10133371991881705,37.28,0.36319800902162064,0.39428274428274424,0.3689559993505438
Tomato,West Bengal,Howrah,Uluberia,0.48120300751879697,0.4922471080482402,0.5072484778196579,2019-05-22,2019,5,22,2,0.2096972680285503,55.0,0.24,50.5,0.23905479849231664,53.85,0.3165344532586715,0.3301801801801802,0.30774476376035087
Dry+Chillies,Karnataka,Raichur,Sindhanur,0.5714285714285714,0.46763475264582816,0.5507393447376051,2019-05-24,2019,5,24,4,0.4922471080482402,16.0,0.48120300751879697,14.0,0.5072484778196579,15.0,0.38497433504433026,0.4133402633402634,0.38243221302159447
Paddy(Dhan)(Common),Chattisgarh,Kanker,Charama,0.22556390977443608,0.18459266551809006,0.21730936503334303,2019-06-15,2019,6,15,5,0.46763475264582816,24.5,0.5714285714285714,23.5,0.5507393447376051,23.7,0.35542074972779575,0.3838877338877339,0.3541808735184282
Pumpkin,Uttrakhand,Garhwal (Pauri),Kotadwara,0.09022556390977443,0.09844942160964804,0.10858219773847493,2019-06-18,2019,6,18,1,0.18459266551809006,39.26,0.22556390977443608,38.98,0.21730936503334303,39.12,0.2581738995178098,0.26961191961191966,0.25150186718623146
Bottle+gourd,Kerala,Kozhikode(Calicut),Palayam,0.2556390977443609,0.23381737632291408,0.26080023195129026,2019-06-12,2019,6,12,2,0.09844942160964804,10.0,0.09022556390977443,6.0,0.10858219773847493,9.0,0.28617203297557936,0.30772695772695774,0.2807273908101965
Bitter+gourd,Kerala,Kozhikode(Calicut),Mukkom,0.3007518796992481,0.2953482648289441,0.31878805450855324,2019-05-29,2019,5,29,2,0.23381737632291408,11.0,0.2556390977443609,7.0,0.26080023195129026,7.0,0.3266137813034686,0.35277200277200277,0.32943659685013804
Mustard,Rajasthan,Dausa,Lalsot,0.5225563909774436,0.4651735171055869,0.5323282110756741,2019-06-12,2019,6,12,2,0.2953482648289441,17.04,0.3007518796992481,15.96,0.31878805450855324,16.5,0.3911961424793902,0.41787941787941785,0.3951290793960057
Onion,Odisha,Nayagarh,Sarankul,0.24060150375939848,0.2153581097711051,0.24630327631197452,2019-06-19,2019,6,19,2,0.4651735171055869,40.0,0.5225563909774436,32.0,0.5323282110756741,35.0,0.32120080883496654,0.3624393624393625,0.3366780321480759
Cucumbar(Kheera),Uttar Pradesh,Ghaziabad,Ghaziabad,0.09774436090225563,0.09598818606940683,0.10568280661061177,2019-06-16,2019,6,16,6,0.2153581097711051,38.0,0.24060150375939848,38.0,0.24630327631197452,38.0,0.2272515165655622,0.25329175329175335,0.23698652378632892
Ridgeguard(Tori),West Bengal,Howrah,Uluberia,0.16541353383458646,0.17228648781688405,0.1738184981153958,2019-05-22,2019,5,22,2,0.09598818606940683,15.0,0.09774436090225563,15.0,0.10568280661061177,15.0,0.22414061284803227,0.23943173943173945,0.22724468257834066
Apple,Himachal Pradesh,Solan,Solan,0.5263157894736842,0.7383706620723602,0.724702812409394,2019-07-09,2019,7,9,1,0.17228648781688405,8.0,0.16541353383458646,6.0,0.1738184981153958,7.5,0.38590760615958936,0.3399168399168399,0.36525409969150835
White+Peas,Uttar Pradesh,Bareilly,Bareilly,0.6729323308270676,0.5599310854048732,0.6536677297767469,2019-05-29,2019,5,29,2,0.7383706620723602,19.0,0.5263157894736842,17.0,0.724702812409394,18.0,0.46834655467413283,0.4360706860706861,0.45325539860366937
Water+Melon,Madhya Pradesh,Dhar,Rajgarh,0.06015037593984962,0.09844942160964804,0.07233980864018556,2019-06-17,2019,6,17,0,0.5599310854048732,24.0,0.6729323308270676,20.0,0.6536677297767469,22.0,0.41857209519365374,0.38063063063063063,0.3980516317584023
Onion,Madhya Pradesh,Neemuch,Neemuch,0.027969924812030075,0.14287472311100172,0.06509133082052769,2019-06-18,2019,6,18,1,0.09844942160964804,37.8,0.06015037593984962,34.75,0.07233980864018556,36.73,0.3370975268315444,0.26666666666666666,0.29339178438058133
Tomato,Punjab,Mohali,Lalru,0.19548872180451127,0.2461235540241201,0.24630327631197452,2019-05-23,2019,5,23,3,0.14287472311100172,17.5,0.027969924812030075,16.0,0.06509133082052769,17.0,0.3448747861253693,0.2562716562716563,0.29339178438058133
Grapes,Uttar Pradesh,Kannuj,Kannauj,0.7368421052631579,0.6276150627615062,0.724702812409394,2019-05-23,2019,5,23,3,0.2461235540241201,7.8,0.19548872180451127,6.5,0.24630327631197452,7.3,0.4792658267226629,0.40353430353430364,0.4320506575742815
Brinjal,Uttar Pradesh,Barabanki,Barabanki,0.13684210526315788,0.13536795471326604,0.14627428240069587,2019-05-22,2019,5,22,2,0.6276150627615062,14.0,0.7368421052631579,11.0,0.724702812409394,12.0,0.46993311557007306,0.39695079695079705,0.4258808248092222
Brinjal,Uttar Pradesh,Faizabad,Faizabad,0.2075187969924812,0.18459266551809006,0.20281240939402728,2019-06-10,2019,6,10,0,0.13536795471326604,60.0,0.13684210526315788,35.0,0.14627428240069587,50.0,0.3299424482812257,0.32349272349272346,0.30897873031336254
Lemon,Uttar Pradesh,Rampur,Vilaspur,0.5789473684210527,0.4811715481171548,0.5623369092490577,2019-06-11,2019,6,11,1,0.18459266551809006,45.5,0.2075187969924812,44.75,0.20281240939402728,45.1,0.310032664489034,0.3018364518364518,0.28852086377658714
Maize,Madhya Pradesh,Betul,Betul,0.28075187969924814,0.23997046517351708,0.2745723398086402,2019-05-29,2019,5,29,2,0.4811715481171548,8.0,0.5789473684210527,4.0,0.5623369092490577,5.0,0.3458080572406283,0.3526680526680527,0.3338204253937328
Garlic,Uttar Pradesh,Jalaun (Orai),Jalaun,0.42857142857142855,0.3568791533349741,0.42026674398376346,2019-05-29,2019,5,29,2,0.23997046517351708,11.61,0.28075187969924814,1.86,0.2745723398086402,4.5,0.3999066728884741,0.444975744975745,0.4133787952589706
Paddy(Dhan)(Common),Chattisgarh,Raipur,Abhanpur,0.21052631578947367,0.17597834112724586,0.20614670919106992,2019-06-14,2019,6,14,4,0.3568791533349741,20.0,0.42857142857142855,13.0,0.42026674398376346,17.0,0.3821745216985534,0.44844074844074844,0.4043838285435948
Tomato,Himachal Pradesh,Mandi,Mandi(Takoli),0.22556390977443608,0.2461235540241201,0.24630327631197452,2019-06-14,2019,6,14,4,0.17597834112724586,51.0,0.21052631578947367,49.0,0.20614670919106992,50.0,0.28573650645512516,0.3306306306306306,0.2972235752557234
Wheat,Gujarat,Banaskanth,Thara(Shihori),0.2781954887218045,0.2578144228402658,0.2857349956509133,2019-05-25,2019,5,25,5,0.2461235540241201,11.0,0.22556390977443608,9.1,0.24630327631197452,10.1,0.31668999844454804,0.36320166320166325,0.3284624127293393
Bottle+gourd,Uttar Pradesh,Lakhimpur,Lakhimpur,0.10827067669172932,0.10091065714988923,0.11293128443026965,2019-06-12,2019,6,12,2,0.2578144228402658,15.0,0.2781954887218045,13.8,0.2857349956509133,14.0,0.29553585316534453,0.3403326403326403,0.30832927423282996
Wheat,Gujarat,Mehsana,Mehsana(Jornang),0.2706766917293233,0.24243170071375827,0.27167294868077707,2019-06-13,2019,6,13,3,0.10091065714988923,39.1,0.10827067669172932,38.5,0.11293128443026965,38.8,0.23518432104526366,0.2693000693000693,0.24322130215944146
Drumstick,Kerala,Thiruvananthapuram,Chala,0.7218045112781954,0.5968496185084912,0.6986082922586258,2019-06-20,2019,6,20,3,0.24243170071375827,19.5,0.2706766917293233,18.67,0.27167294868077707,18.95,0.32540052885363197,0.3709286209286209,0.33820425393732745
Cucumbar(Kheera),Rajasthan,Churu,Sujangarh(Churu),0.2706766917293233,0.2215111986217081,0.26080023195129026,2019-06-17,2019,6,17,0,0.5968496185084912,29.0,0.7218045112781954,28.5,0.6986082922586258,29.0,0.29118058796080254,0.33454608454608453,0.30248416950803714
Tomato,Punjab,Tarntaran,Patti,0.10526315789473684,0.09844942160964804,0.1042331110466802,2019-05-29,2019,5,29,2,0.2215111986217081,14.3,0.2706766917293233,14.0,0.26080023195129026,14.23,0.27158189454036386,0.3102910602910603,0.27965578827731785
Maize,Uttar Pradesh,Jaunpur,Jaunpur,0.26015037593984963,0.21658872754122568,0.2535517541316324,2019-06-15,2019,6,15,5,0.09844942160964804,20.0,0.10526315789473684,15.0,0.1042331110466802,17.0,0.26411572561829205,0.31826056826056826,0.2812794284786492
Cucumbar(Kheera),Maharashtra,Sholapur,Pandharpur,0.06015037593984962,0.2707359094265321,0.18831545375471154,2019-06-11,2019,6,11,1,0.21658872754122568,20.95,0.26015037593984963,18.5,0.2535517541316324,19.72,0.2673821745216985,0.268018018018018,0.2594577041727554
Water+Melon,Punjab,Jalandhar,Adampur,0.09022556390977443,0.08614324390844202,0.10133371991881705,2019-05-25,2019,5,25,5,0.2707359094265321,8.2,0.06015037593984962,7.2,0.18831545375471154,7.8,0.2636490900606625,0.26386001386001384,0.2568598798506251
Sponge+gourd,Uttrakhand,Dehradoon,Dehradoon,0.13533834586466165,0.12921486586266304,0.13757610901710643,2019-06-12,2019,6,12,2,0.08614324390844202,19.7,0.09022556390977443,18.0,0.10133371991881705,18.75,0.23502877585938708,0.23267498267498266,0.22682253612599454
Green+Chilli,Uttar Pradesh,Agra,Fatehabad,0.18045112781954886,0.15382722126507506,0.17671788924325893,2019-05-27,2019,5,27,0,0.12921486586266304,48.5,0.13533834586466165,48.0,0.13757610901710643,48.2,0.12303624202830915,0.10793485793485796,0.10992044163013479
Potato,Maharashtra,Sholapur,Akluj,0.16541353383458646,0.15998031011567806,0.1738184981153958,2019-05-30,2019,5,30,3,0.15382722126507506,18.0,0.18045112781954886,18.0,0.17671788924325893,18.0,0.10748172344065943,0.0836798336798337,0.09043675921415814
Ashgourd,Kerala,Ernakulam,Mazhuvannur,0.16541353383458646,0.18459266551809006,0.1738184981153958,2019-06-25,2019,6,25,1,0.15998031011567806,8.0,0.16541353383458646,7.0,0.1738184981153958,7.2,0.12925804946336905,0.09753984753984754,0.1060237051469394
Groundnut,Maharashtra,Nagpur,Savner,0.6015037593984962,0.5045532857494461,0.5869817338358945,2019-06-15,2019,6,15,5,0.18459266551809006,17.6,0.16541353383458646,17.3,0.1738184981153958,17.5,0.20205319645356973,0.17619542619542622,0.1807111544081831
Cucumbar(Kheera),Uttrakhand,UdhamSinghNagar,Khateema,0.05263157894736842,0.06768397735663302,0.06509133082052769,2019-05-22,2019,5,22,2,0.5045532857494461,22.0,0.6015037593984962,4.0,0.5869817338358945,13.0,0.15072328511432564,0.17446292446292444,0.15310927098554958
Onion,Rajasthan,Sikar,Neem Ka Thana,0.055639097744360905,0.05906965296578882,0.06509133082052769,2019-05-27,2019,5,27,0,0.06768397735663302,7.0,0.05263157894736842,6.0,0.06509133082052769,7.0,0.1438792969357598,0.16649341649341654,0.1449910699788927
Castor+Seed,Gujarat,Sabarkantha,Talod,0.8233082706766917,0.6959143490031995,0.806610611771528,2019-05-28,2019,5,28,1,0.05906965296578882,10.5,0.055639097744360905,9.0,0.06509133082052769,9.5,0.2871364131280136,0.325017325017325,0.2948530605617795
Green+Chilli,Madhya Pradesh,Rajgarh,Biaora,0.45112781954887216,0.5537779965542702,0.5101478689475211,2019-05-25,2019,5,25,5,0.6959143490031995,12.5,0.8233082706766917,12.0,0.806610611771528,12.2,0.3882407839477367,0.3873873873873873,0.3695405098230231
Cucumbar(Kheera),Uttar Pradesh,Mirzapur,Mirzapur,0.14511278195488722,0.12306177701206004,0.14265004349086693,2019-05-22,2019,5,22,2,0.5537779965542702,13.0,0.45112781954887216,11.0,0.5101478689475211,12.0,0.3789080727951469,0.38270963270963276,0.3625588569572983
Tomato,Karnataka,Bangalore,Channapatana,0.21052631578947367,0.4430223972434162,0.3622789214265005,2019-05-23,2019,5,23,3,0.12306177701206004,15.0,0.14511278195488722,11.0,0.14265004349086693,12.0,0.44423705086327575,0.3931046431046431,0.4047735021919143
Banana+-+Green,Kerala,Thiruvananthapuram,Neyyatinkara,0.8270676691729323,0.7383706620723602,0.8261815018846043,2019-06-13,2019,6,13,3,0.4430223972434162,41.0,0.21052631578947367,40.0,0.3622789214265005,40.5,0.5033442214963446,0.445079695079695,0.45835362883585007
Bottle+gourd,Uttar Pradesh,Bijnor,Najibabad,0.07067669172932331,0.07014521289687423,0.07523919976804871,2019-06-11,2019,6,11,1,0.7383706620723602,5.5,0.8270676691729323,3.5,0.8261815018846043,4.5,0.5039664022398507,0.4492376992376993,0.46062672511771396
Pumpkin,Uttar Pradesh,Ghaziabad,Muradnagar,0.06015037593984962,0.06153088850603002,0.06509133082052769,2019-05-24,2019,5,24,4,0.07014521289687423,4.8,0.07067669172932331,3.7,0.07523919976804871,4.5,0.5045885829833565,0.4502772002772004,0.46062672511771396
Guar,Rajasthan,Ganganagar,Lalgarh Jatan,0.5684210526315788,0.5045532857494461,0.5632067265874167,2019-05-24,2019,5,24,4,0.06153088850603002,56.55,0.06015037593984962,54.75,0.06509133082052769,55.65,0.45621403017576606,0.3915453915453916,0.406104887157006
Maize,Gujarat,Rajkot,Rajkot,0.2947368421052632,0.2658134383460497,0.2970426210495796,2019-06-10,2019,6,10,0,0.5045532857494461,45.0,0.5684210526315788,30.0,0.5632067265874167,35.2,0.38341888318556533,0.3555093555093555,0.3583698652378633
Gur(Jaggery),Uttar Pradesh,Maharajganj,Partaval,0.44360902255639095,0.3753384198867831,0.4347636996230792,2019-05-26,2019,5,26,6,0.2658134383460497,10.0,0.2947368421052632,9.65,0.2970426210495796,9.85,0.44719240939492916,0.42428967428967423,0.42380256535151806
Potato,Himachal Pradesh,Kangra,Kangra(Jassour),0.15037593984962405,0.14767413241447205,0.15932154247608005,2019-05-28,2019,5,28,1,0.3753384198867831,36.0,0.44360902255639095,14.0,0.4347636996230792,25.0,0.3725307201742106,0.41042966042966045,0.37834063971423926
Tomato,Uttar Pradesh,Shahjahanpur,Shahjahanpur,0.24812030075187969,0.2153581097711051,0.24630327631197452,2019-06-11,2019,6,11,1,0.14767413241447205,60.0,0.15037593984962405,55.0,0.15932154247608005,57.0,0.240317312179188,0.27702702702702703,0.2484494236077285
Mustard,Madhya Pradesh,Rajgarh,Khujner,0.5112781954887218,0.5168594634506521,0.5,2019-05-29,2019,5,29,2,0.2153581097711051,5.7,0.24812030075187969,4.7,0.24630327631197452,5.2,0.353243117125525,0.3785516285516286,0.3435947394057477
Bottle+gourd,Punjab,kapurthala,Phagwara,0.03007518796992481,0.06153088850603002,0.05059437518121195,2019-05-29,2019,5,29,2,0.5168594634506521,5.0,0.5112781954887218,4.0,0.5,4.5,0.353243117125525,0.3716216216216217,0.34034745900308494
Lemon,Punjab,Sangrur,Malerkotla,0.42105263157894735,0.5291656411518582,0.5072484778196579,2019-05-28,2019,5,28,1,0.06153088850603002,41.0,0.03007518796992481,37.8,0.05059437518121195,38.86,0.3594649245605848,0.3376645876645877,0.3278129566488066
Suva+(Dill+Seed),Gujarat,Mehsana,Unjha,0.8360902255639098,0.7999015505783903,0.9131632357204987,2019-05-27,2019,5,27,0,0.5291656411518582,21.6,0.42105263157894735,19.6,0.5072484778196579,20.5,0.4944781459013842,0.46240471240471237,0.46582237376197433
Mango+(Raw-Ripe),Madhya Pradesh,Harda,Harda(F&V),0.15037593984962405,0.15998031011567806,0.1738184981153958,2019-06-11,2019,6,11,1,0.7999015505783903,30.5,0.8360902255639098,29.5,0.9131632357204987,30.0,0.44003733084461033,0.3948371448371448,0.4073713265140444
Capsicum,Uttar Pradesh,Lakhimpur,Paliakala,0.3533834586466165,0.3002707359094265,0.34633227022325314,2019-05-29,2019,5,29,2,0.15998031011567806,12.0,0.15037593984962405,10.0,0.1738184981153958,11.0,0.4786125369419815,0.4416146916146916,0.44926124370839426
Brinjal,Punjab,Hoshiarpur,Garh Shankar,0.16541353383458646,0.17228648781688405,0.1738184981153958,2019-05-30,2019,5,30,3,0.3002707359094265,17.5,0.3533834586466165,16.5,0.34633227022325314,17.0,0.46772437393062677,0.4225571725571726,0.4330248416950804
Banana,Uttar Pradesh,Chitrakut,Karvi,0.29849624060150376,0.25473787841496426,0.2934183821397507,2019-07-09,2019,7,9,1,0.17228648781688405,42.0,0.16541353383458646,34.0,0.1738184981153958,34.5,0.401462124747239,0.37352737352737353,0.38675109595713586
Paddy(Dhan)(Common),Chattisgarh,Dhamtari,Nagari,0.19548872180451127,0.19689884321929607,0.1955639315743694,2019-06-12,2019,6,12,2,0.25473787841496426,5.0,0.29849624060150376,2.0,0.2934183821397507,3.5,0.43568206564006845,0.41164241164241155,0.4192238999837635
Mustard,Madhya Pradesh,Dhar,Dhar,0.48872180451127817,0.39995077528919515,0.47100608872136857,2019-06-18,2019,6,18,1,0.19689884321929607,43.0,0.19548872180451127,28.0,0.1955639315743694,35.0,0.40301757660600407,0.4272349272349272,0.4111056989771066
Spinach,Madhya Pradesh,Harda,Harda(F&V),0.15037593984962405,0.18459266551809006,0.1738184981153958,2019-06-27,2019,6,27,3,0.39995077528919515,65.0,0.48872180451127817,55.6,0.47100608872136857,63.0,0.24747239072950677,0.2692307692307693,0.2454943984413054
Onion,Kerala,Kottayam,Athirampuzha,0.8120300751879699,0.6891459512675362,0.7971875906059728,2019-06-17,2019,6,17,0,0.18459266551809006,13.0,0.15037593984962405,10.0,0.1738184981153958,12.0,0.38124125058329444,0.4216909216909216,0.38512745575580454
